path,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,entropy_0,asm_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,entropy_45,asm_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,entropy_95,asm_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135,entropy_135,asm_135,labels
jenis_tanah/tidak subur\laterit-084.jpg,248.6731311274512,10.055821078430954,0.23519851126136315,0.0003012448684475322,0.9485196642666509,-49469235.656998605,4.596631903801456e-09,722.5695040369018,17.81628604382927,0.15854675854983347,0.00016927319676089447,0.8496364671308552,-49469235.656998605,2.582904003309547e-09,509.3527879901987,14.722549019607076,0.18402110953778825,0.0002073675886753292,0.894073874398168,-49469235.656998605,3.164178293996112e-09,541.599723183384,15.2247597078048,0.17830681035222815,0.0002029790984776358,0.8872928557122488,-49469235.656998605,3.0972152477666594e-09,tidak subur
jenis_tanah/tidak subur\laterit-085.jpg,248.60238970588068,10.056403186274041,0.23491312489140356,0.00030073788476787775,0.9485092312086817,-49464049.34516321,4.5888959467754784e-09,541.4664975009599,15.226805074971221,0.17807864328921194,0.00020248326694210565,0.887267061140111,-49464049.34516321,3.0896494589554695e-09,509.16812193627584,14.722931985293329,0.18408360478732377,0.00020660048400104525,0.8940613512434661,-49464049.34516321,3.1524732055823555e-09,722.3193079584794,17.815993848519728,0.1583659826863426,0.00016940445671902431,0.849617138684545,-49464049.34516321,2.584906871323003e-09,tidak subur
jenis_tanah/tidak subur\laterit-086.jpg,250.84954044117634,10.093351715685813,0.23543793612534952,0.00030127384900038444,0.948510511152585,-49291196.03328367,4.597074111944343e-09,546.2280353710091,15.29045751633997,0.17788748411041716,0.00020243383751643155,0.8872956561780359,-49291196.03328367,3.088895225775628e-09,513.7185814950992,14.782643995097276,0.1839685459008612,0.0002071621435415465,0.8940736088036897,-49291196.03328367,3.161043450035805e-09,728.7465590157648,17.88925797770089,0.15855092987619426,0.0001690495818232156,0.8496397407781225,-49291196.03328367,2.579491910144281e-09,tidak subur
jenis_tanah/tidak subur\laterit-087.jpg,36.82285539215655,4.072763480392088,0.3838861074813068,0.000926325356946547,0.9869746793201157,-47110676.35544565,1.4134603224892379e-08,60.98805074971187,5.312387543252613,0.324747912273427,0.0007089539542136295,0.9783267857707361,-47110676.35544565,1.0817778842371055e-08,40.454059436274456,4.21735600490189,0.3744691888715191,0.0008945610283980319,0.9856890979975609,-47110676.35544565,1.364991803585864e-08,86.3010995770855,6.324167627835459,0.2951817221201729,0.0006006589309024226,0.9693315517570145,-47110676.35544565,9.16532792514683e-09,tidak subur
jenis_tanah/tidak subur\laterit-088.jpg,36.38177083333287,4.045925245097989,0.38481740612855264,0.0009245598898260284,0.9869942961785783,-46822274.55532407,1.4107664334503608e-08,85.28672049211809,6.287812379853924,0.29608014094332324,0.0006002723644131194,0.9693701156149599,-46822274.55532407,9.15942938862792e-09,39.95398284313711,4.190992647058752,0.37553243544151715,0.0008935211310703814,0.9857154266750635,-46822274.55532407,1.3634050461889365e-08,60.2008458285278,5.270865051903158,0.3271245806681361,0.0007094364232489175,0.9783793162567296,-46822274.55532407,1.0825140735609703e-08,tidak subur
jenis_tanah/tidak subur\laterit-089.jpg,37.156617647058525,4.0845588235293535,0.38447178012249905,0.0009263992749558462,0.9869872877697516,-47409033.640850455,1.4135731124204197e-08,87.06969627066462,6.3491118800461805,0.29486140216440804,0.0006006226274725614,0.9693669969485232,-47409033.640850455,9.164773978768332e-09,40.83439031862713,4.236810661764623,0.3733038004109396,0.0008914534214229503,0.9856983496086973,-47409033.640850455,1.3602499716536717e-08,61.58334486735892,5.334209919261866,0.32425615435949834,0.0007078474682422593,0.9783335012921077,-47409033.640850455,1.0800895206333302e-08,tidak subur
jenis_tanah/tidak subur\laterit-090.jpg,41.207444852941,4.312745098039144,0.3879092306691488,0.0028464988817026504,0.9781651084152968,-31299171.72673481,4.343412600254288e-08,72.67549404075369,5.497270280661292,0.3481101422756026,0.0023975965237396494,0.9614738171871898,-31299171.72673481,3.6584419612726584e-08,59.24618566176452,5.024617034313668,0.36568712408623,0.0025755788179050725,0.9685747383541085,-31299171.72673481,3.93002138962566e-08,110.82655901576283,7.188819684736621,0.28576223269290596,0.0017590935731251738,0.9412487414779693,-31299171.72673481,2.6841637773516446e-08,tidak subur
jenis_tanah/tidak subur\laterit-091.jpg,41.251348039215316,4.30416666666659,0.3893534957849148,0.0028572074893069978,0.9781261251929015,-31303655.462112647,4.35975263871307e-08,111.27749327181917,7.1903575547866465,0.28770311307328095,0.0017597283510127786,0.9409669060880824,-31303655.462112647,2.6851323715404947e-08,59.48190870098001,5.024708946078357,0.3671926497750803,0.0025791212505031124,0.9684267476937654,-31303655.462112647,3.9354267128038214e-08,72.77923875432525,5.490226835832382,0.34942442384299405,0.0024070368345301195,0.9613908785567042,-31303655.462112647,3.672846732376281e-08,tidak subur
jenis_tanah/tidak subur\laterit-092.jpg,40.59246323529391,4.280055147058749,0.3885273712449366,0.002845535131657596,0.9781645385341975,-31758174.819774084,4.3419420343896424e-08,109.33797770088424,7.1266743560169195,0.2898313491598111,0.0017633067812767133,0.941158649126271,-31758174.819774084,2.6905926227977193e-08,58.50732230392144,4.982812499999918,0.3690722253140296,0.0025851703249276116,0.9684951536060986,-31758174.819774084,3.944656867870501e-08,71.77862360630508,5.462037677816212,0.3492451251462714,0.002400495595031101,0.9613720619970252,-31758174.819774084,3.6628655930039995e-08,tidak subur
jenis_tanah/tidak subur\laterit-093.jpg,33.5336703431371,3.881954656862734,0.40219122319911166,0.0030508026275576096,0.9761217121425215,-31647031.91934501,4.6551553765222315e-08,56.61134948096893,4.780084582852755,0.37289863154185765,0.0026795163070542916,0.9596411591959546,-31647031.91934501,4.0886174118870416e-08,46.0760110294116,4.440992647058764,0.3811459429280447,0.002742633284261162,0.967142739788452,-31647031.91934501,4.184926276033267e-08,88.4609457900805,6.471249519415639,0.29559656042167315,0.0018461146682855396,0.9369397602520441,-31647031.91934501,2.8169474308556207e-08,tidak subur
jenis_tanah/tidak subur\laterit-094.jpg,33.62639399509781,3.8776807598039067,0.40308705264616446,0.0030503375307498917,0.9760476234723184,-32359088.794099264,4.6544456951139705e-08,88.44513648596676,6.461253364090753,0.2957098030283581,0.0018434826104944994,0.9369317264471198,-32359088.794099264,2.8129312293922415e-08,46.028124999999946,4.430422794117577,0.3825575272820675,0.0027444787705600006,0.9671671145593054,-32359088.794099264,4.1877422646484385e-08,56.687766243752336,4.7776086120723065,0.3722414920702967,0.0026732401890202525,0.9595742457997711,-32359088.794099264,4.079040815765766e-08,tidak subur
jenis_tanah/tidak subur\laterit-095.jpg,33.28887867647049,3.8669424019607685,0.4029778279307821,0.0030447969652973015,0.9759172525235988,-32064868.259653676,4.6459914631611656e-08,87.47570934256028,6.442691272587478,0.29506539174678675,0.001836715745770155,0.9366447781546081,-32064868.259653676,2.8026058132479173e-08,45.46815257352939,4.417264093137171,0.3808162862885095,0.002733490682482399,0.9670574592388089,-32064868.259653676,4.170975772830809e-08,55.961445597846925,4.756585928489048,0.37254955527910855,0.0026693677837509927,0.9594665951214014,-32064868.259653676,4.073131994248951e-08,tidak subur
jenis_tanah/tidak subur\laterit-096.jpg,33.81968443627455,3.77832414215684,0.405237808180824,0.002636408763681637,0.9798751941378806,-32891232.457222026,4.022840520754451e-08,54.4894117647061,4.6886274509803805,0.37133310216049287,0.002260486155548076,0.9674527421106676,-32891232.457222026,3.449228142620966e-08,53.713005514706,4.5686427696076715,0.37232084763391954,0.0022445306774287535,0.9679978532832535,-32891232.457222026,3.424882015119558e-08,103.59006535947712,6.510419069588625,0.29525634074511553,0.0015596822622121651,0.9381244112494542,-32891232.457222026,2.3798862643618242e-08,tidak subur
jenis_tanah/tidak subur\laterit-097.jpg,33.86979166666654,3.778400735294081,0.4059897309647059,0.0026400953950628963,0.9798265955897278,-32889569.615752093,4.028465873814234e-08,103.69890042291529,6.512710495963097,0.29620126248966006,0.0015601572813579373,0.9380026260421243,-32889569.615752093,2.380611086056423e-08,53.75281862745088,4.569148284313553,0.3732413991141588,0.0022473270074535637,0.9679456026663025,-32889569.615752093,3.4291488761193294e-08,54.60742791234164,4.688627450980371,0.3722311099861709,0.002264618006176017,0.9673523600484314,-32889569.615752093,3.455532846337917e-08,tidak subur
jenis_tanah/tidak subur\laterit-098.jpg,33.80179227941171,3.772043504901937,0.4060326955394306,0.002639911421350862,0.979874031364071,-32890214.18420378,4.0281851522077365e-08,103.44927335640169,6.500684352172245,0.2965161759753575,0.0015594739018101606,0.9381731255443316,-32890214.18420378,2.3795683316195078e-08,53.64157475490197,4.564644607842981,0.37310978809212786,0.002240627571877403,0.9680228711872116,-32890214.18420378,3.418926348689885e-08,54.47838523644772,4.686120722798927,0.3721880142251657,0.0022593340242218966,0.9674406952454156,-32890214.18420378,3.4474701297331186e-08,tidak subur
jenis_tanah/tidak subur\laterit-099.jpg,36.21614583333331,3.770006127450991,0.42155071598940347,0.0017393819243575188,0.9904654483433641,-48961298.91235968,2.654086188289671e-08,55.92229142637458,5.076955017301052,0.34818205095058125,0.0012228602224826728,0.9852396417640552,-48961298.91235968,1.8659366187784924e-08,28.09846813725511,3.5561580882352763,0.4155260061175398,0.0017008052886059448,0.99259104840338,-48961298.91235968,2.5952229135222547e-08,66.04470588235311,4.995386389850066,0.3817303337278913,0.0014005219948379952,0.9825675047187934,-48961298.91235968,2.1370269696624683e-08,tidak subur
jenis_tanah/tidak subur\laterit-100.jpg,36.22549019607843,3.771783088235299,0.4217342062176913,0.0017322036643433413,0.9904607914558419,-48960777.850120135,2.6431330327504597e-08,65.96149173394849,4.991987697039601,0.3817710538374504,0.0014003540766933606,0.9825849962128212,-48960777.850120135,2.1367707469075936e-08,28.04036458333342,3.5525582107843054,0.41602979455861633,0.0017031379297851187,0.9926044529939251,-48960777.850120135,2.598782241493406e-08,55.91403306420634,5.080938100730489,0.34756503187441606,0.0012204150031905926,0.9852380447833171,-48960777.850120135,1.8622055102395517e-08,tidak subur
jenis_tanah/tidak subur\laterit-101.jpg,35.789568014705814,3.747594975490193,0.42241557801876295,0.0017351834987594916,0.9904438614387813,-49236363.23031553,2.6476798992301812e-08,65.14234525182626,4.963798539023452,0.3821268273575088,0.001399967864960701,0.9825606568304346,-49236363.23031553,2.136181434571382e-08,27.669929534313706,3.5282015931372492,0.4172771751839404,0.0017035424842233155,0.9926001481957726,-49236363.23031553,2.5993995425770805e-08,55.21187235678572,5.046889657823915,0.34829256680727716,0.0012194732425540645,0.9852194969870296,-49236363.23031553,1.860768497549537e-08,tidak subur
jenis_tanah/tidak subur\laterit-102.jpg,21.595174632352993,2.818397671568625,0.5032017793937311,0.00331552648489313,0.9913684730095627,-42715775.81728072,5.0590919264116364e-08,43.46522106881975,4.248827374086917,0.4004082695262476,0.0021153213925203403,0.9825384103982668,-42715775.81728072,3.227724292786164e-08,29.825873161764825,3.438036151960767,0.44939205994631504,0.0026463625862799167,0.9880300183596417,-42715775.81728072,4.0380288486937206e-08,53.76575163398704,4.418423683198785,0.41526237098075686,0.002288036438237386,0.9784001367594796,-42715775.81728072,3.491266537837808e-08,tidak subur
jenis_tanah/tidak subur\laterit-103.jpg,21.665303308823603,2.8202359068627345,0.5037859804367923,0.0033226330561713048,0.9913383331033638,-43423091.13741876,5.0699356936207653e-08,53.68098423683198,4.413010380622863,0.4157284863386528,0.002278149607084845,0.9784287378169652,-43423091.13741876,3.476180430732491e-08,29.74198835784318,3.4381893382352815,0.4478908641116616,0.0026338618776056686,0.9880606813282412,-43423091.13741876,4.018954281014509e-08,43.52938100730504,4.253317954632852,0.4015074669251461,0.002117064548414748,0.9825082148972328,-43423091.13741876,3.230384137595746e-08,tidak subur
jenis_tanah/tidak subur\laterit-104.jpg,21.674157475490258,2.818121936274503,0.5034694573037776,0.0033119294937644177,0.9913394254582982,-42710382.240633376,5.053603353522366e-08,53.7348404459823,4.412456747404846,0.4159292218986299,0.0022762056589301642,0.978418555143802,-42710382.240633376,3.4732142012484195e-08,29.796859681372645,3.438893995098018,0.4486477936189719,0.0026293785743464046,0.9880451399303254,-42710382.240633376,4.012113303140876e-08,43.59243367935411,4.249134948096915,0.401740883900162,0.0021134452028845853,0.9824922348341595,-42710382.240633376,3.22486145459684e-08,tidak subur
jenis_tanah/tidak subur\laterit-105.jpg,288.95888480392256,12.297824754901459,0.17729417732514655,0.00033767623930699737,0.8582518160798609,-34592125.51993463,5.152530507003744e-09,524.7216916570491,16.84945790080729,0.14229927047839125,0.00025292776962576575,0.7422180715653643,-34592125.51993463,3.859371484768154e-09,403.1888020833358,14.327833946077755,0.16386844472053122,0.00029979959537047054,0.8018613993253292,-34592125.51993463,4.5745787867808615e-09,591.7582929642407,17.670449826989554,0.13987347421779336,0.0002476868314777344,0.7092862864243396,-34592125.51993463,3.779401115077734e-09,tidak subur
jenis_tanah/tidak subur\laterit-106.jpg,289.20226715686374,12.302389705881817,0.1767961809623926,0.00033738220989222887,0.8581678232664813,-34591773.87806097,5.148043974185621e-09,524.9636908881178,16.856070742022254,0.14153320822378343,0.00025240095601002837,0.7421625876997695,-34591773.87806097,3.8513329469303645e-09,403.311397058823,14.326133578430822,0.1646602228458023,0.00029972121881457846,0.8018495332556022,-34591773.87806097,4.573382855447059e-09,592.1847904652027,17.676585928489065,0.13935465024300153,0.00024737334485701166,0.7091480959286159,-34591773.87806097,3.77461768885821e-09,tidak subur
jenis_tanah/tidak subur\laterit-107.jpg,1434.5726715686426,27.01868872548917,0.1136733431409954,9.861765344158496e-05,0.6805682658632152,-24822551.85086466,1.504785971703872e-09,2381.5067896962123,36.21122645136522,0.08579833221106131,7.132725250883161e-05,0.4695862095200876,-24822551.85086466,1.0883675004399355e-09,1471.9075520833496,27.99076286764643,0.10699733136741252,9.003929246714005e-05,0.672131443578997,-24822551.85086466,1.3738905710928352e-09,1758.250734332938,30.83217224144555,0.09765135960741872,8.323335847671045e-05,0.6084100465475382,-24822551.85086466,1.2700402599595711e-09,tidak subur
jenis_tanah/tidak subur\laterit-108.jpg,1434.553201593141,27.0176623774499,0.1136229829208182,9.860322183024557e-05,0.6805660916473397,-24822129.284538962,1.5045657627906123e-09,1757.9936947327917,30.830542099192478,0.0977340757950126,8.33355283900656e-05,0.6084589997037839,-24822129.284538962,1.2715992491159913e-09,1471.6263786764814,27.988602941175742,0.10726453979840637,9.004668426806997e-05,0.6721877345722255,-24822129.284538962,1.3740033610240168e-09,2381.290811226386,36.209381007304934,0.08583490540634436,7.127297474236167e-05,0.46962307801566905,-24822129.284538962,1.087539287450587e-09,tidak subur
jenis_tanah/tidak subur\laterit-109.jpg,289.00631127451084,12.304473039215198,0.1764663491556629,0.00033737176750678826,0.8582158446223553,-34593435.92399552,5.147884636028874e-09,591.5452056901121,17.667589388696637,0.1401400782665601,0.0002477052788232012,0.7093658458866543,-34593435.92399552,3.7796825992309755e-09,402.9561427696107,14.32274816176409,0.16454685754995096,0.00029997207072550224,0.8019566865449765,-34593435.92399552,4.57721055184177e-09,524.861176470584,16.858900422914196,0.14131606549150846,0.00025276044274220383,0.7421272560649378,-34593435.92399552,3.856818279147397e-09,tidak subur
jenis_tanah/tidak subur\laterit-110.jpg,289.1768075980387,12.302818627450499,0.17728616542389825,0.000337277786037822,0.8581632498993139,-34592382.698768966,5.1464505926181334e-09,591.7752710495914,17.66965013456362,0.1398300682402617,0.0002481438762868982,0.709317012827195,-34592382.698768966,3.786375065412876e-09,403.0494332107843,14.325045955881794,0.1637136249044889,0.0003000647615625601,0.8019551971136474,-34592382.698768966,4.578624901772462e-09,524.92410611303,16.85803921568632,0.14157886719571677,0.00025258980479663494,0.7421532853020332,-34592382.698768966,3.854214550729903e-09,tidak subur
